quiz_title,category,tags,question_text,options,correct_answer,difficulty_levels
Java Core Fundamentals,Programming,"java,oop,collections,basics",Which of the following exceptions is a *checked* exception that must be caught or declared in a `throws` clause?,"[""NullPointerException"", ""ClassCastException"", ""ArrayIndexOutOfBoundsException"", ""IOException""]",IOException,"[""easy""]"
Java Core Fundamentals,Programming,"java,oop,collections,basics",What does this code print? ```java Integer x = 127; Integer y = 127; Integer a = 128; Integer b = 128; System.out.println(x == y); System.out.println(a == b); ```,"[""true, false"", ""true, true"", ""false, false"", ""false, true""]","true, false","[""easy""]"
Java Core Fundamentals,Programming,"java,oop,collections,basics",You override `equals()` in a class but forget to override `hashCode()`. What problem can this cause?,"[""The JVM will automatically generate a matching hashCode()"", ""The program will throw a CompilationError"", ""Objects that are equal via equals() may not be found in a HashMap"", ""equals() will stop working and always return false""]",Objects that are equal via equals() may not be found in a HashMap,"[""easy""]"
Java Core Fundamentals,Programming,"java,oop,collections,basics","Given the following code, what is the value of `list` after execution? ```java List list = new ArrayList(Arrays.asList(""a"", ""b"", ""c"")); list.set(1, ""x""); list.add(1, ""y""); ```","[""[a, x, c]"", ""[a, y, x, c]"", ""[a, y, c]"", ""[y, a, x, c]""]","[a, y, x, c]","[""easy""]"
Java Core Fundamentals,Programming,"java,oop,collections,basics",Where are local variables stored in the JVM memory model?,"[""In the thread's stack frame"", ""In the metaspace (formerly PermGen)"", ""In the heap alongside object instances"", ""In the string pool area""]",In the thread's stack frame,"[""easy""]"
Java Core Fundamentals,Programming,"java,oop,collections,basics",What is the effect of the `static` keyword on a method in Java? ```java class Counter { static int count = 0; static void increment() { count++; } } ```,"[""The method can only be called from constructors"", ""The method can access both instance and static fields directly"", ""The method runs in a separate thread automatically"", ""The method belongs to the class and can be called without an instance""]",The method belongs to the class and can be called without an instance,"[""easy""]"
React Performance & Patterns,Programming,"react,performance,patterns,optimization","Why does this React.memo wrapper fail to prevent re-renders? ```jsx const UserList = React.memo(function UserList({ users, onSelect }) { return users.map(u => onSelect(u.id)}>{u.name}); }); function App() { const [query, setQuery] = useState(''); const users = getFilteredUsers(query); return selectUser(id)} />; } ```","[""React.memo doesn't work with function components that return arrays"", ""Both `users` and `onSelect` create new references every render, failing the shallow comparison"", ""React.memo only prevents re-renders caused by state changes, not prop changes"", ""The key prop on forces React.memo to always re-render""]","Both `users` and `onSelect` create new references every render, failing the shallow comparison","[""hard""]"
React Performance & Patterns,Programming,"react,performance,patterns,optimization",What is the correct way to implement code splitting with React.lazy? ```jsx // Which implementation correctly lazy-loads the Dashboard component? ```,"[""const Dashboard = React.lazy(() => import('./Dashboard')); return }>;"", ""const Dashboard = React.lazy(import('./Dashboard')); return ;"", ""const Dashboard = React.lazy('./Dashboard'); return ;"", ""const Dashboard = await import('./Dashboard'); return ;""]",const Dashboard = React.lazy(() => import('./Dashboard')); return }>;,"[""medium""]"
React Performance & Patterns,Programming,"react,performance,patterns,optimization","What happens when the child component throws an error in this setup? ```jsx class ErrorBoundary extends React.Component { state = { hasError: false }; static getDerivedStateFromError(error) { return { hasError: true }; } componentDidCatch(error, info) { logErrorToService(error, info.componentStack); } render() { if (this.state.hasError) return Something went wrong.; return this.props.children; } } // Usage: { throw new Error('click!'); }}>Crash ```","[""The ErrorBoundary catches it and renders the fallback UI"", ""getDerivedStateFromError returns null for event handler errors"", ""The error is not caught because error boundaries don't catch event handler errors"", ""componentDidCatch logs the error but the boundary still crashes""]",The error is not caught because error boundaries don't catch event handler errors,"[""hard""]"
React Performance & Patterns,Programming,"react,performance,patterns,optimization",Why does changing the `key` prop on a component cause it to fully remount? ```jsx function UserProfile({ userId }) { return ; } ```,"[""The key prop triggers shouldComponentUpdate to return false, forcing a fresh mount"", ""React's reconciler treats a changed key as a different element, unmounting the old and mounting a new instance"", ""Keys are only meaningful in lists — on single components they are ignored"", ""The key prop calls React.createElement with a different internal fiber type""]","React's reconciler treats a changed key as a different element, unmounting the old and mounting a new instance","[""hard""]"
React Performance & Patterns,Programming,"react,performance,patterns,optimization","What is the main difference between controlled and uncontrolled form components in React? ```jsx // Approach A const [value, setValue] = useState(''); setValue(e.target.value)} /> // Approach B const inputRef = useRef(); // Read value: inputRef.current.value ```","[""Controlled components use class components; uncontrolled use function components"", ""Controlled components are faster because they skip DOM updates"", ""Uncontrolled components cannot be used with form submission"", ""Controlled components drive the input from React state; uncontrolled components let the DOM manage the value""]",Controlled components drive the input from React state; uncontrolled components let the DOM manage the value,"[""medium""]"
React Performance & Patterns,Programming,"react,performance,patterns,optimization","What problem does this pattern solve, and what replaced it in modern React? ```jsx function withMousePosition(WrappedComponent) { return function MouseTracker(props) { const [pos, setPos] = useState({ x: 0, y: 0 }); useEffect(() => { const handler = (e) => setPos({ x: e.clientX, y: e.clientY }); window.addEventListener('mousemove', handler); return () => window.removeEventListener('mousemove', handler); }, []); return ; }; } ```","[""It's the render props pattern, replaced by React Context in modern React"", ""It's a Higher-Order Component for cross-cutting logic, now better solved by custom hooks"", ""It's a factory pattern for creating controlled components, replaced by forwardRef"", ""It's a mixin pattern for sharing lifecycle methods, replaced by useReducer""]","It's a Higher-Order Component for cross-cutting logic, now better solved by custom hooks","[""medium""]"
React Performance & Patterns,Programming,"react,performance,patterns,optimization","What will happen when this component renders a list and a new item is added to the beginning? ```jsx function TodoList({ todos }) { return ( {todos.map((todo, index) => ( ))} ); } // todos changes from [{text:'A'}, {text:'B'}] to [{text:'C'}, {text:'A'}, {text:'B'}] ```","[""All inputs correctly show their respective todo text values"", ""React throws a key collision error because index 0 already exists"", ""Input values become mismatched because index keys cause incorrect DOM element reuse"", ""The entire list re-renders from scratch since the array length changed""]",Input values become mismatched because index keys cause incorrect DOM element reuse,"[""hard""]"
React Performance & Patterns,Programming,"react,performance,patterns,optimization","What does the `useDeferredValue` hook accomplish in this search component? ```jsx function SearchResults({ query }) { const deferredQuery = useDeferredValue(query); const results = useMemo(() => filterLargeList(deferredQuery), [deferredQuery]); return ( {results.map(item => {item.name})} ); } ```","[""It lets React deprioritize the expensive rendering so typing stays responsive"", ""It memoizes the query string to prevent unnecessary re-renders of parent components"", ""It debounces the query value by a fixed time interval to reduce API calls"", ""It moves the filtering computation to a Web Worker to avoid blocking the main thread""]",It lets React deprioritize the expensive rendering so typing stays responsive,"[""hard""]"
